"No.","Time","Source","Destination","Protocol","Length","Info"
"212","44.451710","127.0.0.1","127.0.0.1","TLSv1.3","990","Application Data"
"213","44.451750","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=1943 Ack=2229 Win=63232 Len=0"
"214","44.452185","127.0.0.1","127.0.0.1","TLSv1.3","84","Application Data"
"215","44.452212","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=1943 Ack=2269 Win=63232 Len=0"
"216","44.452523","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"217","44.452546","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=2269 Ack=1981 Win=63488 Len=0"
"218","44.452575","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"219","44.452586","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=2269 Ack=2035 Win=63488 Len=0"
"220","44.452869","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"221","44.452887","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=2269 Ack=2073 Win=63232 Len=0"
"222","44.452913","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"223","44.452923","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=2269 Ack=2127 Win=63232 Len=0"
"224","44.455398","127.0.0.1","127.0.0.1","TLSv1.3","569","Application Data"
"225","44.455431","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2127 Ack=2794 Win=62720 Len=0"
"226","44.455994","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"227","44.456018","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2127 Ack=2825 Win=62464 Len=0"
"228","44.458387","127.0.0.1","127.0.0.1","HTTP","487","HTTP/1.1 202 Accepted "
"229","44.458417","127.0.0.1","127.0.0.1","TCP","44","60351  >  60333 [ACK] Seq=987 Ack=444 Win=65024 Len=0"
"230","44.458463","127.0.0.1","127.0.0.1","TCP","44","60333  >  60351 [FIN, ACK] Seq=444 Ack=987 Win=64512 Len=0"
"231","44.458490","127.0.0.1","127.0.0.1","TCP","44","60351  >  60333 [ACK] Seq=987 Ack=445 Win=65024 Len=0"
"232","44.459495","127.0.0.1","127.0.0.1","TCP","44","60351  >  60333 [FIN, ACK] Seq=987 Ack=445 Win=65024 Len=0"
"233","44.459549","127.0.0.1","127.0.0.1","TCP","44","60333  >  60351 [ACK] Seq=445 Ack=988 Win=64512 Len=0"
"234","44.459720","127.0.0.1","127.0.0.1","TLSv1.3","569","Application Data"
"235","44.459751","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2127 Ack=3350 Win=61952 Len=0"
"236","44.460024","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"237","44.460049","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2127 Ack=3381 Win=61952 Len=0"
"238","44.464206","127.0.0.1","127.0.0.1","TLSv1.3","528","Application Data"
"239","44.464241","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2127 Ack=3865 Win=61440 Len=0"
"240","44.464372","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"241","44.464384","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2127 Ack=3896 Win=61440 Len=0"
"242","44.464520","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"243","44.464541","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=3896 Ack=2165 Win=63232 Len=0"
"244","44.464560","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"245","44.464568","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=3896 Ack=2219 Win=63232 Len=0"
"246","44.466428","127.0.0.1","127.0.0.1","TLSv1.3","569","Application Data"
"247","44.466462","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2219 Ack=4421 Win=60928 Len=0"
"248","44.467135","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"249","44.467159","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2219 Ack=4452 Win=60928 Len=0"
"250","44.700980","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"251","44.701015","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2219 Ack=4974 Win=60416 Len=0"
"252","44.702940","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"253","44.702969","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2219 Ack=5005 Win=60416 Len=0"
"254","44.703658","127.0.0.1","127.0.0.1","TLSv1.3","85","Application Data"
"255","44.703687","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=5005 Ack=2260 Win=63232 Len=0"
"256","44.703744","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"257","44.703759","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=5005 Ack=2330 Win=62976 Len=0"
"258","44.874409","127.0.0.1","127.0.0.1","TLSv1.3","88","Application Data"
"259","44.874437","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=5033 Ack=20359 Win=45056 Len=0"
"260","44.874517","127.0.0.1","127.0.0.1","TLSv1.3","14102","Application Data"
"261","44.874543","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=5033 Ack=34417 Win=65280 Len=0"
"262","44.874595","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"263","44.874606","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=5033 Ack=34448 Win=65280 Len=0"
"264","44.964330","127.0.0.1","127.0.0.1","TLSv1.3","151","Application Data"
"265","44.964368","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2330 Ack=5112 Win=60416 Len=0"
"266","44.964609","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"267","44.964633","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2330 Ack=5143 Win=60160 Len=0"
"268","44.999656","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"269","44.999705","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=5143 Ack=2392 Win=62976 Len=0"
"270","44.999784","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"271","44.999797","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=5143 Ack=2446 Win=62976 Len=0"
"272","45.708097","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"273","45.708145","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2446 Ack=5665 Win=59648 Len=0"
"274","45.708293","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"275","45.708326","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2446 Ack=5696 Win=59648 Len=0"
"276","45.708547","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"277","45.708569","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=5696 Ack=2484 Win=62976 Len=0"
"278","45.708601","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"279","45.708613","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=5696 Ack=2554 Win=62976 Len=0"
"280","46.721643","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"281","46.721692","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2554 Ack=6218 Win=59136 Len=0"
"282","46.721950","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"283","46.721971","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"284","46.721982","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=6249 Ack=2589 Win=62720 Len=0"
"285","46.722195","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"286","46.722211","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=6249 Ack=2651 Win=62720 Len=0"
"287","46.722274","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"288","46.722295","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=6249 Ack=2721 Win=62720 Len=0"
"289","47.735992","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"290","47.736024","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2721 Ack=6771 Win=58624 Len=0"
"291","47.736180","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"292","47.736196","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2721 Ack=6802 Win=58624 Len=0"
"293","47.736710","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"294","47.736730","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=6802 Ack=2783 Win=62720 Len=0"
"295","47.736760","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"296","47.736771","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=6802 Ack=2853 Win=62464 Len=0"
"297","48.744736","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"298","48.744770","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2853 Ack=7324 Win=58112 Len=0"
"299","48.744909","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"300","48.744924","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2853 Ack=7355 Win=58112 Len=0"
"301","48.745103","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"302","48.745120","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7355 Ack=2915 Win=62464 Len=0"
"303","48.745149","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"304","48.745160","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7355 Ack=2985 Win=62464 Len=0"
"305","49.754989","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"306","49.755021","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2985 Ack=7877 Win=57600 Len=0"
"307","49.755163","127.0.0.1","127.0.0.1","TLSv1.3","75","Application Data"
"308","49.755186","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=2985 Ack=7908 Win=57600 Len=0"
"309","49.755480","127.0.0.1","127.0.0.1","TLSv1.3","106","Application Data"
"310","49.755513","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=3047 Win=62464 Len=0"
"311","49.755554","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"312","49.755568","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=3117 Win=62208 Len=0"
"313","49.989399","127.0.0.1","127.0.0.1","TCP","44","60331  >  60341 [FIN, ACK] Seq=466 Ack=18741 Win=46592 Len=0"
"314","49.989433","127.0.0.1","127.0.0.1","TCP","44","60341  >  60331 [ACK] Seq=18741 Ack=467 Win=65024 Len=0"
"315","49.989470","127.0.0.1","127.0.0.1","TCP","44","60341  >  60331 [FIN, ACK] Seq=18741 Ack=467 Win=65024 Len=0"
"316","49.989488","127.0.0.1","127.0.0.1","TCP","44","60331  >  60341 [ACK] Seq=467 Ack=18742 Win=46592 Len=0"
"317","50.004481","127.0.0.1","127.0.0.1","TCP","53","61509  >  61499 [PSH, ACK] Seq=19 Ack=7 Win=228 Len=9"
"318","50.004512","127.0.0.1","127.0.0.1","TCP","44","61499  >  61509 [ACK] Seq=7 Ack=28 Win=250 Len=0"
"319","50.005315","127.0.0.1","127.0.0.1","TCP","47","61499  >  61509 [PSH, ACK] Seq=7 Ack=28 Win=250 Len=3"
"320","50.005336","127.0.0.1","127.0.0.1","TCP","44","61509  >  61499 [ACK] Seq=28 Ack=10 Win=228 Len=0"
"321","50.182973","127.0.0.1","127.0.0.1","TCP","69","60346  >  60340 [PSH, ACK] Seq=24060 Ack=235 Win=65280 Len=25"
"322","50.183017","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=24085 Win=41216 Len=0"
"323","50.183106","127.0.0.1","127.0.0.1","TCP","10581","60346  >  60340 [PSH, ACK] Seq=24085 Ack=235 Win=65280 Len=10537"
"324","50.183144","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=34622 Win=65280 Len=0"
"325","50.205985","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=34622 Ack=235 Win=65280 Len=23"
"326","50.206031","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=34645 Win=65280 Len=0"
"327","50.206119","127.0.0.1","127.0.0.1","TCP","408","60346  >  60340 [PSH, ACK] Seq=34645 Ack=235 Win=65280 Len=364"
"328","50.206143","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35009 Win=65024 Len=0"
"329","50.464285","127.0.0.1","127.0.0.1","TLSv1.3","110","Application Data"
"330","50.464324","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=3183 Win=62208 Len=0"
"331","50.464536","127.0.0.1","127.0.0.1","TLSv1.3","86","Application Data"
"332","50.464550","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=3225 Win=62208 Len=0"
"333","50.464690","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"334","50.464703","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=3263 Win=62208 Len=0"
"335","50.464739","127.0.0.1","127.0.0.1","TLSv1.3","431","Application Data"
"336","50.464751","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=3650 Win=61696 Len=0"
"337","50.464780","127.0.0.1","127.0.0.1","TLSv1.3","429","Application Data"
"338","50.464791","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=4035 Win=61440 Len=0"
"339","50.464813","127.0.0.1","127.0.0.1","TLSv1.3","431","Application Data"
"340","50.464827","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=7908 Ack=4422 Win=60928 Len=0"
"341","50.841711","127.0.0.1","127.0.0.1","TLSv1.3","566","Application Data"
"342","50.841755","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=4422 Ack=8430 Win=57088 Len=0"
"343","50.855530","127.0.0.1","127.0.0.1","TLSv1.3","1575","Application Data"
"344","50.855574","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=4422 Ack=9961 Win=55552 Len=0"
"345","50.855808","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=35009 Ack=235 Win=65280 Len=23"
"346","50.855829","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35032 Win=65024 Len=0"
"347","50.855872","127.0.0.1","127.0.0.1","TCP","526","60346  >  60340 [PSH, ACK] Seq=35032 Ack=235 Win=65280 Len=482"
"348","50.855894","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35514 Win=64512 Len=0"
"349","50.856115","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"350","50.856135","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=9961 Ack=4460 Win=60928 Len=0"
"351","50.856177","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"352","50.856191","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=9961 Ack=4530 Win=60928 Len=0"
"353","50.857104","127.0.0.1","127.0.0.1","TLSv1.3","93","Application Data"
"354","50.857136","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=4530 Ack=10010 Win=55296 Len=0"
"355","50.857578","127.0.0.1","127.0.0.1","TLSv1.3","114","Application Data"
"356","50.857600","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=10010 Ack=4600 Win=60928 Len=0"
"357","50.857631","127.0.0.1","127.0.0.1","TLSv1.3","162","Application Data"
"358","50.857641","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=10010 Ack=4718 Win=60672 Len=0"
"359","51.446938","127.0.0.1","127.0.0.1","TLSv1.3","20725","Application Data, Application Data"
"360","51.447005","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=4718 Ack=30691 Win=34816 Len=0"
"361","51.447312","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=35514 Ack=235 Win=65280 Len=23"
"362","51.447337","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35537 Win=64512 Len=0"
"363","51.447394","127.0.0.1","127.0.0.1","TCP","210","60346  >  60340 [PSH, ACK] Seq=35537 Ack=235 Win=65280 Len=166"
"364","51.447407","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35703 Win=64256 Len=0"
"365","51.447669","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"366","51.447688","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=30691 Ack=4753 Win=60672 Len=0"
"367","51.447715","127.0.0.1","127.0.0.1","TLSv1.3","157","Application Data"
"368","51.447725","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=30691 Ack=4866 Win=60416 Len=0"
"369","51.447730","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=35703 Ack=235 Win=65280 Len=23"
"370","51.447746","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35726 Win=64256 Len=0"
"371","51.447807","127.0.0.1","127.0.0.1","TCP","211","60346  >  60340 [PSH, ACK] Seq=35726 Ack=235 Win=65280 Len=167"
"372","51.447825","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35893 Win=64256 Len=0"
"373","51.447913","127.0.0.1","127.0.0.1","TCP","66","60346  >  60340 [PSH, ACK] Seq=35893 Ack=235 Win=65280 Len=22"
"374","51.447933","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35915 Win=64000 Len=0"
"375","51.447986","127.0.0.1","127.0.0.1","TCP","108","60346  >  60340 [PSH, ACK] Seq=35915 Ack=235 Win=65280 Len=64"
"376","51.448005","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=35979 Win=64000 Len=0"
"377","51.475011","127.0.0.1","127.0.0.1","TLSv1.3","3387","Application Data"
"378","51.475067","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=4866 Ack=34034 Win=65280 Len=0"
"379","51.476339","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=35979 Ack=235 Win=65280 Len=23"
"380","51.476367","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36002 Win=64000 Len=0"
"381","51.476408","127.0.0.1","127.0.0.1","TCP","523","60346  >  60340 [PSH, ACK] Seq=36002 Ack=235 Win=65280 Len=479"
"382","51.476423","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36481 Win=63488 Len=0"
"383","51.477056","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"384","51.477083","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34034 Ack=4901 Win=60416 Len=0"
"385","51.479460","127.0.0.1","127.0.0.1","TLSv1.3","93","Application Data"
"386","51.479499","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=4901 Ack=34083 Win=65280 Len=0"
"387","51.482905","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"388","51.482945","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34083 Ack=4962 Win=60416 Len=0"
"389","51.482982","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"390","51.482994","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34083 Ack=5016 Win=60416 Len=0"
"391","51.487430","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"392","51.487467","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34083 Ack=5054 Win=60416 Len=0"
"393","51.487652","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"394","51.487667","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34083 Ack=5108 Win=60416 Len=0"
"395","51.489220","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"396","51.489250","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34083 Ack=5146 Win=60160 Len=0"
"397","51.489320","127.0.0.1","127.0.0.1","TLSv1.3","98","Application Data"
"398","51.489332","127.0.0.1","127.0.0.1","TCP","44","60342  >  60332 [ACK] Seq=34083 Ack=5200 Win=60160 Len=0"
"399","51.580646","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=36481 Ack=235 Win=65280 Len=23"
"400","51.580688","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36504 Win=63488 Len=0"
"401","51.580735","127.0.0.1","127.0.0.1","TCP","210","60346  >  60340 [PSH, ACK] Seq=36504 Ack=235 Win=65280 Len=166"
"402","51.580752","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36670 Win=63232 Len=0"
"403","51.580914","127.0.0.1","127.0.0.1","TCP","67","60346  >  60340 [PSH, ACK] Seq=36670 Ack=235 Win=65280 Len=23"
"404","51.580936","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36693 Win=63232 Len=0"
"405","51.581004","127.0.0.1","127.0.0.1","TCP","211","60346  >  60340 [PSH, ACK] Seq=36693 Ack=235 Win=65280 Len=167"
"406","51.581018","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36860 Win=63232 Len=0"
"407","51.581150","127.0.0.1","127.0.0.1","TCP","66","60346  >  60340 [PSH, ACK] Seq=36860 Ack=235 Win=65280 Len=22"
"408","51.581171","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36882 Win=63232 Len=0"
"409","51.581207","127.0.0.1","127.0.0.1","TCP","108","60346  >  60340 [PSH, ACK] Seq=36882 Ack=235 Win=65280 Len=64"
"410","51.581224","127.0.0.1","127.0.0.1","TCP","44","60340  >  60346 [ACK] Seq=235 Ack=36946 Win=62976 Len=0"
"411","51.587845","127.0.0.1","127.0.0.1","TLSv1.3","154","Application Data"
"412","51.587896","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34448 Ack=5143 Win=60160 Len=0"
"413","51.588204","127.0.0.1","127.0.0.1","TLSv1.3","105","Application Data"
"414","51.588234","127.0.0.1","127.0.0.1","TCP","44","60347  >  60332 [ACK] Seq=5143 Ack=34509 Win=65280 Len=0"
"415","51.589956","127.0.0.1","127.0.0.1","TLSv1.3","154","Application Data"
"416","51.589995","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34509 Ack=5253 Win=60160 Len=0"
"417","51.590229","127.0.0.1","127.0.0.1","TLSv1.3","151","Application Data"
"418","51.590254","127.0.0.1","127.0.0.1","TLSv1.3","82","Application Data"
"419","51.590273","127.0.0.1","127.0.0.1","TLSv1.3","2124","Application Data"
"420","51.590281","127.0.0.1","127.0.0.1","TLSv1.3","451","Application Data"
"421","51.590284","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34547 Ack=5360 Win=60160 Len=0"
"422","51.590296","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34547 Ack=5767 Win=59648 Len=0"
"423","51.590306","127.0.0.1","127.0.0.1","TCP","44","60332  >  60342 [ACK] Seq=5200 Ack=36163 Win=63232 Len=0"
"424","51.591252","127.0.0.1","127.0.0.1","TLSv1.3","88","Application Data"
"425","51.591307","127.0.0.1","127.0.0.1","TLSv1.3","396","Application Data"
"426","51.592206","127.0.0.1","127.0.0.1","TLSv1.3","151","Application Data"
"427","51.592240","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34943 Ack=5874 Win=59648 Len=0"
"428","51.592271","127.0.0.1","127.0.0.1","TLSv1.3","451","Application Data"
"429","51.592281","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34943 Ack=6281 Win=59136 Len=0"
"430","51.592545","127.0.0.1","127.0.0.1","TLSv1.3","79","Application Data"
"431","51.592571","127.0.0.1","127.0.0.1","TCP","44","60332  >  60347 [ACK] Seq=34943 Ack=6316 Win=59136 Len=0"
"432","51.592842","127.0.0.1","127.0.0.1","TLSv1.3","85","Application Data"
"433","51.592928","127.0.0.1","127.0.0.1","TLSv1.3","396","Application Data"
"434","51.593492","127.0.0.1","127.0.0.1","TLSv1.3","120","Application Data"
